Actual Outcome,Stimulus Name
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0016
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0017
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0018
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0019
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0000
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0001
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0002
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0003
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0004
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0005
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0006
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0007
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0008
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0009
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0010
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0011
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0012
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0013
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0014
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0015
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0016
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0017
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0018
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0019
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0000
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0001
0,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0002
0,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0003
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0004
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0005
0,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0006
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0007
0,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0008
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0009
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0010
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0011
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0012
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0013
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0014
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0015
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0016
0,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0017
1,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0018
0,pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom-redyellow_0019
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0000
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0001
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0002
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0003
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0004
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0005
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0006
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0007
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0008
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0009
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0010
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0011
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0012
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0013
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0014
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0015
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0016
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0017
0,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0018
1,pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom-redyellow_0019
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0000
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0001
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0002
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0003
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0004
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0005
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0006
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0007
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0008
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0009
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0010
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0011
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0012
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0013
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0014
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0015
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0016
1,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0017
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0018
0,pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom-redyellow_0019
1,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0000
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0001
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0002
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0003
1,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0004
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0005
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0006
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0007
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0008
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0009
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0010
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0011
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0012
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0013
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0014
1,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0015
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0016
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0017
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0018
0,pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom-redyellow_0019
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0000
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0001
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0002
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0003
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0004
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0005
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0006
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0007
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0008
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0009
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0010
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0011
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0012
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0013
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0014
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0015
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0016
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0017
1,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0018
0,pilot_towers_nb4_fr015_SJ000_gr01_mono0_dis1_occ1_tdwroom-redyellow_0019
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0000
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0001
1,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0002
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0003
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0004
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0005
1,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0006
1,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0007
1,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0008
1,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0009
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0010
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0011
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0012
1,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0013
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0014
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0015
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0016
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0017
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0018
0,pilot_towers_nb4_fr015_SJ000_gr01_mono1_dis0_occ0_boxroom-redyellow_0019
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0000
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0001
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0002
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0003
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0004
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0005
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0006
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0007
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0008
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0009
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0010
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0011
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0012
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0013
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0014
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0015
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0016
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0017
1,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0018
0,pilot_towers_nb5_fr015_SJ030_mono0_dis0_occ0_boxroom-redyellow_0019
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0000
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0001
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0002
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0003
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0004
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0005
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0006
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0007
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0008
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0009
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0010
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0011
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0012
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0013
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0014
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0015
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0016
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0017
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0018
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_boxroom-familiarization-redyellow_0019
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0000
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0001
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0002
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0003
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0004
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0005
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0006
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0007
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0008
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0009
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0010
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0011
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0012
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0013
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0014
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0015
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0016
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0017
1,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0018
0,pilot_towers_nb2_fr015_SJ010_mono0_dis0_occ0_tdwroom-redyellow_0019
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0000
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0001
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0002
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0003
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0004
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0005
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0006
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0007
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0008
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0009
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0010
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0011
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0012
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0013
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0014
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0015
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0016
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0017
1,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0018
0,pilot_towers_nb2_fr015_SJ010_mono1_dis1_occ1_tdwroom-redyellow_0019
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0000
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0001
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0002
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0003
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0004
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0005
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0006
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0007
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0008
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0009
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0010
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0011
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0012
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0013
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0014
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0015
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0016
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0017
1,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0018
0,pilot_towers_nb3_fr015_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0019
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0000
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0001
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0002
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0003
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0004
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0005
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0006
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0007
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0008
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0009
0,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0010
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0011
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0012
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0013
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0014
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0015
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0016
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0017
1,pilot_towers_nb4_SJ025_mono1_dis0_occ0_tdwroom-redyellow_0018
